time (minutes),AOPC-global,aggregation
6.093504138547956,0.0794531158319007,Gh
7.616880173184944,0.0812584332784114,Gh
9.140256207821931,0.0812584332784114,Gh
10.66363224245892,0.0830180480832584,Gh
12.187008277095911,0.0830180480832584,Gh
13.7103843117329,0.0830180480832584,Gh
15.233760346369888,0.0787820810441025,Gh
16.757136381006877,0.0752207135795142,Gh
18.280512415643862,0.0709565501881752,Gh
19.80388845028085,0.0709565501881752,Gh
21.32726448491784,0.0709565501881752,Gh
22.85064051955483,0.0552149835051749,Gh
24.374016554191822,0.0558770611169391,Gh
25.897392588828808,0.066885284422974,Gh
27.4207686234658,0.0582372456775231,Gh
28.944144658102783,0.0575138674714424,Gh
30.46752069273977,0.0590471379591775,Gh
1.523376034636989,0.0969009621528975,Gpr α=0.5
3.046752069273978,0.1024650781509516,Gpr α=0.5
4.570128103910967,0.1041867178704913,Gpr α=0.5
6.093504138547956,0.0981283830124597,Gpr α=0.5
7.616880173184944,0.0981368984004128,Gpr α=0.5
9.140256207821931,0.095795840244553,Gpr α=0.5
10.66363224245892,0.1005414908874575,Gpr α=0.5
12.187008277095911,0.0991478537433104,Gpr α=0.5
13.7103843117329,0.0991478537433104,Gpr α=0.5
15.233760346369888,0.0987942887332491,Gpr α=0.5
16.757136381006877,0.098141153744016,Gpr α=0.5
18.280512415643862,0.0996250204258899,Gpr α=0.5
19.80388845028085,0.0996250204258899,Gpr α=0.5
21.32726448491784,0.0996250204258899,Gpr α=0.5
22.85064051955483,0.0994275521667935,Gpr α=0.5
24.374016554191822,0.09631537656551,Gpr α=0.5
25.897392588828808,0.09631537656551,Gpr α=0.5
27.4207686234658,0.09631537656551,Gpr α=0.5
28.944144658102783,0.0952152336581124,Gpr α=0.5
30.46752069273977,0.0959423948335021,Gpr α=0.5
1.523376034636989,0.0559156880610539,Gpr α=0.95
3.046752069273978,0.084839362597503,Gpr α=0.95
4.570128103910967,0.066602125143276,Gpr α=0.95
6.093504138547956,0.0794531158319007,Gpr α=0.95
7.616880173184944,0.0812584332784114,Gpr α=0.95
9.140256207821931,0.0863030550979813,Gpr α=0.95
10.66363224245892,0.0881921472294397,Gpr α=0.95
12.187008277095911,0.0830180480832584,Gpr α=0.95
13.7103843117329,0.0830180480832584,Gpr α=0.95
15.233760346369888,0.0787820810441025,Gpr α=0.95
16.757136381006877,0.0787820810441025,Gpr α=0.95
18.280512415643862,0.0787820810441025,Gpr α=0.95
19.80388845028085,0.0787820810441025,Gpr α=0.95
21.32726448491784,0.0787820810441025,Gpr α=0.95
22.85064051955483,0.0787820810441025,Gpr α=0.95
24.374016554191822,0.0771245535331956,Gpr α=0.95
25.897392588828808,0.0771245535331956,Gpr α=0.95
27.4207686234658,0.0771245535331956,Gpr α=0.95
28.944144658102783,0.0771245535331956,Gpr α=0.95
30.46752069273977,0.0810192054348261,Gpr α=0.95
1.523376034636989,0.031155784340938,Gavg
3.046752069273978,0.0196672521799308,Gavg
4.570128103910967,0.0122579508446443,Gavg
6.093504138547956,0.0102632078054349,Gavg
7.616880173184944,0.0107057200265806,Gavg
9.140256207821931,0.0083865712671635,Gavg
10.66363224245892,0.0047357775937385,Gavg
12.187008277095911,0.0039422423152255,Gavg
13.7103843117329,0.0082153751907041,Gavg
15.233760346369888,0.0082153751907041,Gavg
16.757136381006877,0.0032188448067194,Gavg
